nom_voie,id_type_voie,nom_voie_norm,complement_adresse
Rue de Popey,rue,de popey,
Rue de Voirgimont,rue,de voirgimont,
Rue Laborbe,rue,laborbe,
Chemin Des Ecoliers,chemin,des ecoliers,
Route de Kerbignon,route,de kerbignon,
Rue du Sauveur,rue,du sauveur,
Rue Charles Herbelot,rue,charles herbelot,
Rue de Las Crozes,rue,de las crozes,
Rue du Château Zu-Rhein,rue,du chateau zu rhein,
Avenue Wolfgang Amadeus Mozart,avenue,wolfgang amadeus mozart,
Avenue Vercingétorix,avenue,vercingetorix,
Allee des Roses,allee,des roses,
Route de Rustrel,route,de rustrel,
Rue de Lescure,rue,de lescure,
rue Victor Cousin,rue,victor cousin,
Allee du Parc Dorian,allee,du parc dorian,
Place De Saint Martin,place,de saint martin,
Place du Pont,place,du pont,
Rue des Bergeonnes,rue,des bergeonnes,
Rue de Bitche,rue,de bitche,
Chemin des Naves,chemin,des naves,
Square des canaris,square,des canaris,
Rue de la Guisane,rue,de la guisane,
Allée Corn Er Verger,allee,corn er verger,
Rue Georges Brassens,rue,georges brassens,
Rue Pierre d'Auvergne,rue,pierre d auvergne,
Chemin des Estimeurs-sud,chemin,des estimeurs sud,
Route de Keramoal,route,de keramoal,
Route de Champautric,route,de champautric,
Rue Laurent Charles Maréchal,rue,laurent charles marechal,
Avenue Pierre Semard,avenue,pierre semard,
Chemin du Pré,chemin,du pre,
Rue Amilcar Cipriani,rue,amilcar cipriani,
Rue des Vauzelles,rue,des vauzelles,
Rue des Cyprès,rue,des cypres,
Rue des Lauriers Roses,rue,des lauriers roses,
Beaulieu,,beaulieu,
Rue du Centre,rue,du centre,
Le Pénelo,,le penelo,
rue Louis Pasteur,rue,louis pasteur,
Route de la Gilberdière,route,de la gilberdiere,
chemin de ronde,chemin,de ronde,
Rue de la Vieille Forge,rue,de la vieille forge,
Chemin du Champ du Loup,chemin,du champ du loup,
Rue du Cantony,rue,du cantony,
Rue Marthe Aureau,rue,marthe aureau,
Rue Jules Chopin,rue,jules chopin,
Allée Étienne Falconet,allee,etienne falconet,
Cour Jolie,cour,jolie,
Rue Eugène Caudron,rue,eugene caudron,
Rue du Maréchal Foch,rue,du marechal foch,
Rue Louise de Vilmorin,rue,louise de vilmorin,
Impasse de la Raquette,impasse,de la raquette,
Hameau de Kéléron,hameau,de keleron,
Route de Narbonne,route,de narbonne,
Canton de Laroque,,canton de laroque,
rue de la chapelle,rue,de la chapelle,
Route d'Aunay,route,d aunay,
Chemin des Bastions,chemin,des bastions,
Route de Mazard,route,de mazard,
Ferme de Giniez,ferme,de giniez,
Boulevard Salvador Allende,boulevard,salvador allende,
Rue Regnault,rue,regnault,
Chemin des Mouilles,chemin,des mouilles,
Rue des Bouvineries,rue,des bouvineries,
Impasse des Tilleuls,impasse,des tilleuls,
Rue Marie de Médicis,rue,marie de medicis,
Impasse Bel Air,impasse,bel air,
Avenue de Mèze,avenue,de meze,
Rue Jacques Seure,rue,jacques seure,
Route de Chateauroux,route,de chateauroux,
Chemin du Blanc Pignon,chemin,du blanc pignon,
Rue Louis Droumaguet,rue,louis droumaguet,
Rue de Bésigheim,rue,de besigheim,
Route du grand clos,route,du grand clos,
Corlay d'En Haut,,corlay d en haut,
Route d’Aubeterre,route,d aubeterre,
Bel Air,,bel air,
Rue des Dunes,rue,des dunes,
Rue de la Mission Marchand,rue,de la mission marchand,
Impasse de l'Espérance,impasse,de l esperance,
Chemin de Chilly,chemin,de chilly,
Impasse des écorées,impasse,des ecorees,
rue Paul Adam,rue,paul adam,
rue du Barbâtre,rue,du barbatre,
Rue Atchoenia,rue,atchoenia,
Route de Souis,route,de souis,
Rue de Cormery,rue,de cormery,
Rue du Pivert,rue,du pivert,
Rue des 3 Fermes,rue,des 3 fermes,
Rue de la Faïencerie,rue,de la faiencerie,
Rue de la Fouée,rue,de la fouee,
Rue du Clos Melin,rue,du clos melin,
Rue de Pontoise,rue,de pontoise,
Impasse du Cluzeau,impasse,du cluzeau,
Rue de Giroir,rue,de giroir,
Rue Edgar Faure,rue,edgar faure,
Cheminement du Jaunay la Carte,cheminement,du jaunay la carte,
Rue du Clapas,rue,du clapas,
Route de Septème,route,de septeme,
Rue de Merville,rue,de merville,
Rue Hélène Boucher,rue,helene boucher,
Impasse Pascal,impasse,pascal,
Route de la Feytaz,route,de la feytaz,
Impasse Lassalle,impasse,lassalle,
Route d'Evosges,route,d evosges,
Route de la Reine,route,de la reine,
Avenue André Ithurralde,avenue,andre ithurralde,
Rue André Mureine,rue,andre mureine,
Rue Calmette,rue,calmette,
Rue de Saint-fiacre,rue,de saint fiacre,
Perrier,,perrier,
La Metairie,,la metairie,
Impasse Mouchet Cazaux,impasse,mouchet cazaux,
Route du Sel,route,du sel,
Chemin du Doued,chemin,du doued,
Avenue Jean York,avenue,jean york,
Route du Mas Rouge,route,du mas rouge,
Rue Louis Latrade,rue,louis latrade,
Avenue du Calvados,avenue,du calvados,
Rue Zamenhof,rue,zamenhof,
Chemin Nôtre-dame,chemin,notre dame,
Park An Ti,,park an ti,
Chemin de la Dieudonne,chemin,de la dieudonne,
Chemin de Gaujac,chemin,de gaujac,
Rue du Puy Pochin,rue,du puy pochin,
Route de la Châtre,route,de la chatre,
Chemin de Mallevieille,chemin,de mallevieille,
Rue Linne,rue,linne,
Rue Porte des Champs,rue,porte des champs,
Rue de la Combe Garnier,rue,de la combe garnier,
Clegurin,,clegurin,
Rue du Docteur Leturc,rue,du docteur leturc,
Route de Martel,route,de martel,
Place Edison,place,edison,
Route de Cassel,route,de cassel,
Chemin du Clusiot,chemin,du clusiot,
Chemin de Bridet,chemin,de bridet,
Le Fajaou,,le fajaou,
Rue des Zerodes,rue,des zerodes,
Rue Grotte de la Luire,rue,grotte de la luire,
Sartou,,sartou,
Allée de la Haute Lande,allee,de la haute lande,
Rue des Frères Martel,rue,des freres martel,
Porte des Flandres,porte,des flandres,
Rue Mathilda Gray,rue,mathilda gray,
Route de Corsuet,route,de corsuet,
Rue des Argillons,rue,des argillons,
Rue Andre Malraux,rue,andre malraux,
Route de Pont-du-Château,route,de pont du chateau,
Rue des Grands Champs,rue,des grands champs,
Route du Château,route,du chateau,
Rue de la Colline,rue,de la colline,
Rue de l'Escaut,rue,de l escaut,
Rue Charlemagne,rue,charlemagne,
Rue d'Albuféra,rue,d albufera,
Impasse des Genêts,impasse,des genets,
Quartier la Buclaine,quartier,la buclaine,
Rue de la Mouteyre,rue,de la mouteyre,
Rue Paul Jamet,rue,paul jamet,
Rue Chouard,rue,chouard,
Couleyre,,couleyre,
Rue du Colonel Driant,rue,du colonel driant,
Rue du Grand Chevreau,rue,du grand chevreau,
Avenue des Maillardières,avenue,des maillardieres,
Montee de Champommier,montee,de champommier,
Rue Louis CHEVAL,rue,louis cheval,
Impasse des Jardins du Crêt,impasse,des jardins du cret,
Route de Mauguio,route,de mauguio,
Chemin de la Chaume aux Bêtes,chemin,de la chaume aux betes,
Chemin Ostalapea,chemin,ostalapea,
Rue Abbé Alain le Blevec,rue,abbe alain le blevec,
Hlm Ogliastro,hlm,ogliastro,
Kerminalouet,,kerminalouet,
Boulevard du Vandeul,boulevard,du vandeul,
Route de Henvic,route,de henvic,
Impasse du Ruisseau,impasse,du ruisseau,
Boulevard Colonel Albert Grand,boulevard,colonel albert grand,
Avenue du Bassin,avenue,du bassin,
Rue André Jouhannaud,rue,andre jouhannaud,
Penn Ar Barrez,,penn ar barrez,
Rue la Callade,rue,la callade,
Chemin de la Servitude des Bouisses,chemin,de la servitude des bouisses,
Rue Suzanne Valadon,rue,suzanne valadon,
Boulevard de Garderose,boulevard,de garderose,
Résidence les Vallées,residence,les vallees,
Residence les Peupliers,residence,les peupliers,
Rue des Palmiers,rue,des palmiers,
Rue des Travailleurs,rue,des travailleurs,
Rue Raimu,rue,raimu,
Rue Arnaud Massy,rue,arnaud massy,
Boulevard du Marechal Foch,boulevard,du marechal foch,
Rue Henri Marlier,rue,henri marlier,
Rue François Mitterrand,rue,francois mitterrand,
Impasse des Berceaux,impasse,des berceaux,
Rue Léon Lempereur,rue,leon lempereur,
Allée du Val du Fier,allee,du val du fier,
Rue le Brix,rue,le brix,
Rue Buissonniere,rue,buissonniere,
Les Palmiers,,les palmiers,
Route du Suel,route,du suel,
Rue Perinot,rue,perinot,
Rue Marechal Foch,rue,marechal foch,
Rue de l’Escurol,rue,de l escurol,
Route de la Hugoire,route,de la hugoire,
Rue Jules Imbault,rue,jules imbault,
Chemin du Puits Fourneaux,chemin,du puits fourneaux,
Avenue Roger Salengro,avenue,roger salengro,
Rue de l'Odeu,rue,de l odeu,
le coudray,,le coudray,
rue Roger Rivière,rue,roger riviere,
Rue Mery,rue,mery,
Avenue de la Résistance,avenue,de la resistance,
Route des Aulnes,route,des aulnes,
Murat,,murat,
Rue Sefel,rue,sefel,
Impasse des Murettes,impasse,des murettes,
Île des Pins,ile,des pins,
Chemin Darmignon,chemin,darmignon,
Impasse Pierre Courant,impasse,pierre courant,
Impasse de la Clairière,impasse,de la clairiere,
Rue du Clair Matin,rue,du clair matin,
Chemin des Montagnes,chemin,des montagnes,
Route du Bisson,route,du bisson,
Rte de la Chapelle aux Jacquets,route,de la chapelle aux jacquets,
Rue du 1er Mai,rue,du 1 er mai,
Route de Bellegarde,route,de bellegarde,
Chemin des Mésanges,chemin,des mesanges,
Allée des Genevriers,allee,des genevriers,
Chemin de la Pature,chemin,de la pature,
Chemin de Ronde,chemin,de ronde,
Chemin du Bord'Haut,chemin,du bord haut,
Rue d' Athènes,rue,d athenes,
Rue Alexis Perroncel,rue,alexis perroncel,
Rue de Domevre,rue,de domevre,
Chemin Luc Hoareau,chemin,luc hoareau,
Route des Muids,route,des muids,
Rue de la Cerisière,rue,de la cerisiere,
La Morinière (La Pommeraye),,la moriniere la pommeraye,
Rue la Fontaine,rue,la fontaine,
Impasse des Mesanges,impasse,des mesanges,
Rue de Létanduère,rue,de letanduere,
Allée des Alouettes,allee,des alouettes,
Camoëlin,,camoelin,
Allée César Franck,allee,cesar franck,
Impasse des Baobabs,impasse,des baobabs,
Avenue du Président Jf Kennedy,avenue,du president jf kennedy,
Route de Tours,route,de tours,
Rue du Bernon,rue,du bernon,
Impasse Guillaume Apollinaire,impasse,guillaume apollinaire,
Rue de la Fontaine Gillot,rue,de la fontaine gillot,
Route des Closières,route,des closieres,
Rue de Champfleury,rue,de champfleury,
Avenue du President Kennedy,avenue,du president kennedy,
Chemin de la Hourtique,chemin,de la hourtique,
La Guibretière,,la guibretiere,
Rue de la Plaine,rue,de la plaine,
Corsu Nicolas Alfonsi,,corsu nicolas alfonsi,
Rue de Savoie,rue,de savoie,
Route de Surtainville,route,de surtainville,
Village de la Croix Bouthier,village,de la croix bouthier,
Lotissement Fond Manoel,lotissement,fond manoel,
Impasse de l'Envol,impasse,de l envol,
chemin de la Porte,chemin,de la porte,
Rue du Bourg,rue,du bourg,
Chemin de la Gorge,chemin,de la gorge,
Rue des Capucins,rue,des capucins,
Rue  jean moulin,rue,jean moulin,
Rue du Four,rue,du four,
Rue Galliéni,rue,gallieni,
Avenue du Cimetiere de l'Est,avenue,du cimetiere de l est,
Allée des Glaïeuls,allee,des glaieuls,
Rue George Sand,rue,george sand,
Rue de Sedan,rue,de sedan,
Rue du Clos Boudingue,rue,du clos boudingue,
Rue de l’Anjou,rue,de l anjou,
Rue René Méricam,rue,rene mericam,
Rue de l'Hopital,rue,de l hopital,
chemin de seneclause,chemin,de seneclause,
Rue Ernest Bonnet,rue,ernest bonnet,
Rue des Pavillons,rue,des pavillons,
Rue Edmond de Goncourt,rue,edmond de goncourt,
Rue de l'Aiguillerie,rue,de l aiguillerie,
Chemin du Rafour,chemin,du rafour,
Rue de Squibernevez,rue,de squibernevez,
Chemin de Badiniac,chemin,de badiniac,
La Blandirie,,la blandirie,
Chemin de Crecy,chemin,de crecy,
Route de Ritoire,route,de ritoire,
Les Hommes,,les hommes,
Résidence Wattenne,residence,wattenne,
Rue du Général Lebocq,rue,du general lebocq,
Allée Henry Hudson,allee,henry hudson,
Chemin des Isles,chemin,des isles,
Chemin des Combes,chemin,des combes,
Rue des Longs Sillons,rue,des longs sillons,
Rue Félix de Pardieu,rue,felix de pardieu,
Chemin du Vernay,chemin,du vernay,
Rue La Doutée,rue,la doutee,
Le Haut Placage,,le haut placage,
Avenue Wilson,avenue,wilson,
La Chapelle du Paradis,chapelle,du paradis,
Rte de St Jean les Deux Jumeaux,route,de saint jean les deux jumeaux,
Ancienne Route de Gordes,ancienne route,de gordes,
Le Clos des Barres,clos,des barres,
La Croix Mariee,croix,mariee,
Presqu’Ile d’Ulysse,presqu ile,d ulysse,
Lieu Dit Charcay,lieu dit,charcay,
Lieu Dit Kerlidou,lieu dit,kerlidou,
Lieu Dit Boel,lieu dit,boel,
Lieu Dit Le Moulin De Chasse,lieu dit,le moulin de chasse,
Le Grand Clos,grand clos,,
Le Bois Gautier,bois,gautier,
Le Bas Chemin,bas chemin,,
La Traverse du Buisson,traverse,du buisson,
Route de St Pierre,route,de saint pierre,
Lieu Dit de Relais,lieu dit,de relais,
Les Chevrières (St Rémy-en-Mauges),,les chevrieres saint remy en mauges,
Lieu Dit La Glace,lieu dit,la glace,
Vieille Route de Bains,vieille route,de bains,
Rue du Mal de Lattre de Tassigny,rue,du marechal de lattre de tassigny,
Lieu-Dit la Croix,lieu dit,la croix,
Le Fosse,fosse,,
Le Clos des Ligneries,clos,des ligneries,
Chemin Rural de Bois Neuf Vers Lori,chemin rural,de bois neuf vers lori,
Les Terrasses du Levant,terrasses,du levant,
Rue David d'Angers (St Florent-le-Vieil),rue,david d angers saint florent le vieil,
Lieu Dit la Fontaine Galette,lieu dit,la fontaine galette,
La Mare Groult,mare,groult,
Lieu Dit Pleuvi,lieu dit,pleuvi,
Ancienne Route de Calais,ancienne route,de calais,
Lieu Dit les Bergeries,lieu dit,les bergeries,
Residence Immeuble 04 Grand Camp,residence,grand camp,Immeuble 04
